ID,ObsType,Latitude,Longitude,Elevation(m),LocalDate,LocalTime,UTDate,UTTime,LimitingMag,SQMReading,SQMSerial,CloudCover,Constellation,SkyComment,LocationComment,Country
41361,GAN,42.587,-91.1598,338.3,2010-03-09,20:45,2010-03-09,14:45,-9999,,,over 1/2 of sky,Orion,,,United States - Iowa
41360,GAN,40.8277,-75.4892,167.63,2010-03-09,20:45,2010-03-09,15:45,3,,,clear,Orion,"Haze to west, and bright ski area lights and mobile home community lights. had to go behind our double-wide home to do this observation.","There are a few lights, being located in a mobile home community. Each home has a light in front and there is a ski area located about two miles west that has very bright lights.",United States - Pennsylvania
41359,GAN,36.7807,-76.1747,2.73,2010-03-09,20:45,2010-03-09,15:45,2,,,1/4 of sky,Orion,more smoke from fireplaces than clouds.,outside by street light that is behind a tree,United States - Virginia
41358,GAN,35.541,-81.2041,265.64,2010-03-09,20:45,2010-03-09,15:45,2,,,over 1/2 of sky,Orion,llittle stars and veryy cloudy,street light in the back and one on the side,United States - North Carolina
41357,GAN,35.2299,-111.578,2091.76,2010-03-09,20:45,2010-03-09,13:45,-9999,,,over 1/2 of sky,Orion,It was very snowy and cloudy,It's dark around,United States - Arizona
41356,GAN,35.1856,-111.581,2108.45,2010-03-09,20:45,2010-03-09,13:45,-9999,,,over 1/2 of sky,Orion,snowy and very cloudy!!!!!,"From the top of a hill you may be able to see many stars but that night i could not see anything what so ever, even though im right next to a street light.",United States - Arizona
41355,GAN,33.6775,-112.126,418.76,2010-03-09,20:45,2010-03-09,13:45,2,,,1/2 of sky,Orion,"Dark, Clouds",,United States - Arizona
41354,GAN,33.3984,-99.1046,393.87,2010-03-09,20:45,2010-03-09,14:45,4,,,1/4 of sky,Orion,,,United States - Texas
41353,GAN,33.132,-97.0721,175.24,2010-03-09,20:45,2010-03-09,14:45,4,,,clear,Orion,,"33.132052,-97.076238",United States - Texas
41352,GAN,32.1284,-111.038,781.34,2010-03-09,20:45,2010-03-09,13:45,5,,,clear,Orion,,Nico per.3,United States - Arizona
41351,GAN,-34.5092,-58.5508,24.14,2010-03-09,20:45,2010-03-09,17:45,1,,,over 1/2 of sky,Orion,,,Argentina
41350,GAN,47.3414,-122.066,148.18,2010-03-09,20:44,2010-03-09,12:44,1,,,over 1/2 of sky,Orion,,we live in Washington,United States - Washington
41349,GAN,42.9685,-95.3011,434.45,2010-03-09,20:44,2010-03-09,14:44,-9999,,,over 1/2 of sky,Orion,,,United States - Iowa
41348,GAN,33.444,-111.776,392.01,2010-03-09,20:44,2010-03-09,13:44,-9999,,,over 1/2 of sky,Orion,,MCC HEALY 8959,United States - Arizona
41347,GAN,43.2099,-77.4851,123.27,2010-03-09,20:43,2010-03-09,15:43,3,,,clear,Orion,"This evening's sky is unusually bright, for I normally am able to see stars of magnitude 4. There is a low pressure area entering, and a high, thin layer of cirrus clouds may be interfering with my observation. We're forecast for a number of days of rainy weather, but perhaps I'll be able to make another observation before this year's program ends.","Suburban, residential location in Webster, north of Rochester, NY",United States - New York
41346,GAN,49.7823,17.0373,270.37,2010-03-09,20:42,2010-03-09,21:42,6,,,clear,Orion,,,Czech Republic
41345,GAN,40.7782,-73.9126,17.35,2010-03-09,20:42,2010-03-09,15:42,1,,,1/4 of sky,Orion,,,United States - New York
41344,GAN,32.454,-110.991,902.92,2010-03-09,20:42,2010-03-09,13:42,6,,,clear,Orion,stars everywhere very clear but not as high as a 6 or 7,,United States - Arizona
41343,GAN,-34.2278,19.4347,291.89,2010-03-09,20:41,2010-03-09,22:41,5,,,1/4 of sky,Orion,"3/8 Cloud cover, conditions slightly hazy, horizontal visibility about 40km","Town called Caledon, about 90km NNE of Cape Town.",South Africa
41342,GAN,50.0428,15.7375,217.11,2010-03-09,20:40,2010-03-09,21:40,5,,,clear,Orion,,,Czech Republic
41341,GAN,48.991,8.45209,120.71,2010-03-09,20:40,2010-03-09,21:40,2,,,1/2 of sky,Orion,heavy cirrus,suburb,Germany
41340,GAN,46.3418,21.3073,104.0,2010-03-09,20:40,2010-03-09,22:40,2,,,1/4 of sky,Orion,"i don't like it :( ""sabin dragoi"" arad",,Romania
41339,GAN,46.1715,21.3533,108.88,2010-03-09,20:40,2010-03-09,22:40,1,,,over 1/2 of sky,Orion,:(( sabin dragoi arad,,Romania
41338,GAN,42.29,-91.5,291.38,2010-03-09,20:40,2010-03-09,14:40,-9999,,,over 1/2 of sky,Orion,its was too cloudy to see anything,,United States - Iowa
41337,GAN,40.2992,-75.9643,131.8,2010-03-09,20:40,2010-03-09,15:40,3,,,clear,Orion,Beautiful night!,There were two street lights nearby me that took away some of the visibility of the stars.,United States - Pennsylvania
41336,GAN,39.0025,-77.0153,79.65,2010-03-09,20:40,2010-03-09,15:40,3,,,clear,Orion,,,United States - Maryland
41335,GAN,38.5096,-81.4639,204.08,2010-03-09,20:40,2010-03-09,15:40,7,,,clear,Orion,,ciara jett,United States - West Virginia
41334,GAN,38.0,-82.0,254.77,2010-03-09,20:40,2010-03-09,15:40,-9999,,,over 1/2 of sky,Orion,no stars visible,,United States - West Virginia
41333,GAN,35.2118,-111.577,2067.31,2010-03-09,20:40,2010-03-09,13:40,-9999,,,over 1/2 of sky,Orion,it was very snowy and cloudy,"not a lot of street lights , it was dark",United States - Arizona
41332,GAN,32.2343,-110.804,796.08,2010-03-09,20:40,2010-03-09,13:40,5,19.11,,clear,Orion,,,United States - Arizona
41331,GAN,31.8685,-106.556,1240.56,2010-03-09,20:40,2010-03-09,13:40,3,,,clear,Orion,"No cluds present and the visibility of the stars is decent, the constalation is visible.","STEADY WINDS, CALM NIGHT.",United States - Texas
41330,GAN,18.3883,-66.2482,24.64,2010-03-09,20:40,2010-03-09,16:40,-9999,,,over 1/2 of sky,Orion,it has been rainy the whole day,,Puerto Rico
41329,GAN,53.9894,18.7658,34.0,2010-03-09,20:39,2010-03-09,21:39,3,,,1/4 of sky,Orion,,,Poland
41328,GAN,44.853,-63.6747,40.66,2010-03-09,20:38,2010-03-09,16:38,3,,,clear,Orion,"It was very clear and beautiful, I could only see a MAGNITUDE 2.",Very dark and you could only see 1 little drive way light.,Canada
41327,GAN,44.413,-68.5885,12.86,2010-03-09,20:38,2010-03-09,15:38,4,,,clear,Orion,It was clear,,United States - Maine
41326,GAN,40.6692,-3.76549,889.44,2010-03-09,20:38,2010-03-09,21:38,4,,,clear,Orion,,,Spain
41325,GAN,37.4365,-81.581,417.94,2010-03-09,20:38,2010-03-09,15:38,4,,,clear,Orion,kenneth brown-clear,,United States - West Virginia
41324,GAN,35.4699,-81.2566,256.19,2010-03-09,20:38,2010-03-09,15:38,-9999,,,1/2 of sky,Orion,No stars visible,There are three streetlights shielded from view about 50 meters away.,United States - North Carolina
41323,GAN,35.1716,33.3509,156.5,2010-03-09,20:37,2010-03-09,22:37,1,,,over 1/2 of sky,Orion,dust from the sahara desert,,Cyprus
41322,GAN,33.399,-111.87,368.78,2010-03-09,20:37,2010-03-09,13:37,-9999,,,1/2 of sky,Orion,,MCC HEALY 5433,United States - Arizona
41321,GAN,47.0029,-65.5733,36.12,2010-03-09,20:36,2010-03-09,16:36,1,15.38,,clear,Orion,The sky was clear and I could see some stars.,in city,Canada
41320,GAN,39.7433,-75.0806,40.05,2010-03-09,20:36,2010-03-09,15:36,4,18.33,,clear,Orion,,,United States - New Jersey
41319,GAN,35.199,-111.591,2090.23,2010-03-09,20:36,2010-03-09,13:36,-9999,,,over 1/2 of sky,Orion,snowy and cloudy,there was no street light by but sky was still not visible,United States - Arizona
41318,GAN,47.7653,-122.296,51.6,2010-03-09,20:35,2010-03-09,12:35,3,,,1/2 of sky,Orion,The sky was cloudy.,There were a couple lights close by. I was on my deck facing to the right.,United States - Washington
41317,GAN,46.164,21.4035,111.09,2010-03-09,20:35,2010-03-09,22:35,2,,,1/2 of sky,Orion,BETTER BUT NOT ENOUGHT; sabin dragoi-ARAD,,Romania
41316,GAN,42.4809,-83.5101,294.93,2010-03-09,20:35,2010-03-09,15:35,2,,,1/4 of sky,Orion,,,United States - Michigan
41315,GAN,42.2688,-83.7794,297.71,2010-03-09,20:35,2010-03-09,15:35,4,,,clear,Orion,Clear. No clouds. Seeing was above average but transparency was below average to average.,On the West Side of Ann Arbor. In a residential area (apartment buildings) orange-yellow sodium street lights are along the streets at typical spacing (every 30 meters).,United States - Michigan
41314,GAN,40.7637,-73.8908,8.77,2010-03-09,20:35,2010-03-09,15:35,4,,,1/4 of sky,Orion,kind of cloudy noym really,at my house,United States - New York
41313,GAN,39.8114,-74.7656,29.05,2010-03-09,20:35,2010-03-09,15:35,5,19.14,,clear,Orion,,,United States - New Jersey
41312,GAN,36.0249,-86.7158,197.43,2010-03-09,20:35,2010-03-09,14:35,3,,,1/2 of sky,Orion,,,United States - Tennessee
41311,GAN,33.6744,-112.13,414.99,2010-03-09,20:35,2010-03-09,13:35,-9999,,,over 1/2 of sky,Orion,,,United States - Arizona
41310,GAN,33.4215,-111.671,444.64,2010-03-09,20:35,2010-03-09,13:35,3,17.76,,1/2 of sky,Orion,,,United States - Arizona
41309,GAN,31.2891,-100.195,599.88,2010-03-09,20:35,2010-03-09,14:35,5,,,clear,Orion,,,United States - Texas
41308,GAN,30.0691,-95.3919,34.43,2010-03-09,20:35,2010-03-09,14:35,5,,,clear,Orion,,,United States - Texas
41307,GAN,30.0605,-95.3959,33.95,2010-03-09,20:35,2010-03-09,14:35,5,,,clear,Orion,,,United States - Texas
41306,GAN,40.7607,-73.9224,16.53,2010-03-09,20:34,2010-03-09,15:34,2,,,clear,Orion,,,United States - New York
41305,GAN,42.4657,-83.4636,272.44,2010-03-09,20:33,2010-03-09,15:33,1,,,1/2 of sky,Orion,,,United States - Michigan
41304,GAN,42.4546,-83.4365,263.34,2010-03-09,20:33,2010-03-09,15:33,2,,,clear,Orion,,,United States - Michigan
41303,GAN,50.0433,15.7436,219.51,2010-03-09,20:32,2010-03-09,21:32,3,,,clear,Orion,,,Czech Republic
41302,GAN,42.4806,-91.1156,299.54,2010-03-09,20:32,2010-03-09,14:32,5,,,clear,Orion,I was clear,,United States - Iowa
41301,GAN,42.4668,-83.5009,288.09,2010-03-09,20:32,2010-03-09,15:32,2,,,1/2 of sky,Orion,,,United States - Michigan
41300,GAN,40.4853,-82.5753,346.6,2010-03-09,20:32,2010-03-09,15:32,7,,,1/4 of sky,Orion,,,United States - Ohio
41299,GAN,41.9833,-72.6796,51.36,2010-03-09,20:31,2010-03-09,15:31,4,,,1/4 of sky,Orion,,,United States - Connecticut
41298,GAN,36.3492,6.60201,625.8,2010-03-09,20:31,2010-03-09,21:31,-9999,,,over 1/2 of sky,Orion,,,Algeria
41297,GAN,18.369,-66.1802,30.58,2010-03-09,20:31,2010-03-09,16:31,-9999,,,1/4 of sky,Orion,lloviendo,santo thomas,Puerto Rico
41296,GAN,46.2831,17.7339,155.42,2010-03-09,20:30,2010-03-09,21:30,3,,,clear,Orion,,,Hungary
41295,GAN,51.5264,7.66333,123.37,2010-03-09,20:30,2010-03-09,21:30,4,,,clear,Orion,,,Germany
41294,GAN,50.1725,18.6614,240.0,2010-03-09,20:30,2010-03-09,21:30,3,,,1/4 of sky,Orion,,,Poland
41293,GAN,50.0008,14.4092,205.03,2010-03-09,20:30,2010-03-09,21:30,3,,,clear,Orion,,,Czech Republic
41292,GAN,49.9227,14.2242,260.82,2010-03-09,20:30,2010-03-09,21:30,4,,,clear,Orion,,,Czech Republic
41291,GAN,49.717,19.217,362.51,2010-03-09,20:30,2010-03-09,21:30,5,,,clear,Orion,"Sky clear, few clouds.","City Zywiec, (30 000 inhabitants). It lies on the southern Polish.",Poland
41290,GAN,47.7562,-122.326,122.5,2010-03-09,20:30,2010-03-09,12:30,4,,,over 1/2 of sky,Orion,The clouds were covering most of the stars,There was no lights because I was in my back yard.,United States - Washington
41289,GAN,47.0209,-65.5443,28.13,2010-03-09,20:30,2010-03-09,16:30,5,19.35,,clear,Orion,very clear and quite dark. Light up by the stars.,in city,Canada
41288,GAN,46.1972,21.3017,108.08,2010-03-09,20:30,2010-03-09,22:30,-9999,,,over 1/2 of sky,Orion,SABIN DRAGOI ARAD,,Romania
41287,GAN,45.557,-75.6962,140.13,2010-03-09,20:30,2010-03-09,15:30,5,19.9,,clear,Orion,Unihedron: _2.17 2954,,Canada
41286,GAN,45.3686,-75.6921,86.0,2010-03-09,20:30,2010-03-09,15:30,4,,,clear,Orion,seeing very good,"on tree-less hilltop overlooking river, in shadow with all lights blocked",Canada
41285,GAN,42.58,-84.3181,286.9,2010-03-09,20:30,2010-03-09,15:30,1,,,1/2 of sky,Orion,,,United States - Michigan
41284,GAN,42.5577,-84.3064,297.68,2010-03-09,20:30,2010-03-09,15:30,4,,,over 1/2 of sky,Orion,,,United States - Michigan
41283,GAN,42.5533,-84.1421,281.83,2010-03-09,20:30,2010-03-09,15:30,2,,,1/4 of sky,Orion,,,United States - Michigan
41282,GAN,42.1274,-70.7106,16.05,2010-03-09,20:30,2010-03-09,15:30,5,,,clear,Orion,"cool, lots of stars",no lights are nearby,United States - Massachusetts
41281,GAN,41.983,-72.691,58.46,2010-03-09,20:30,2010-03-09,15:30,4,,,1/4 of sky,Orion,,,United States - Connecticut
41280,GAN,41.7416,-86.1733,248.35,2010-03-09,20:30,2010-03-09,15:30,2,16.49,,over 1/2 of sky,Orion,Extremely Cloudy. Overcast throughout sky. No stars visible.,Suburban Neighboorhood.,United States - Indiana
41279,GAN,41.5982,-75.7152,384.05,2010-03-09,20:30,2010-03-09,15:30,5,,,clear,Orion,,"TJC Observatory, Fleetville",United States - Pennsylvania
41278,GAN,41.4714,-81.567,294.1,2010-03-09,20:30,2010-03-09,15:30,1,,,over 1/2 of sky,Orion,High clouds. First magnitude stars barely visible through lowering cloud deck.,Front yard near street lights.,United States - Ohio
41277,GAN,41.3249,-75.0466,429.97,2010-03-09,20:30,2010-03-09,15:30,5,,,1/4 of sky,Orion,,,United States - Pennsylvania
41276,GAN,40.7685,-73.9241,9.56,2010-03-09,20:30,2010-03-09,15:30,4,,,clear,Orion,,,United States - New York
41275,GAN,40.0739,-75.4463,54.6,2010-03-09,20:30,2010-03-09,15:30,3,,,clear,Orion,,,United States - Pennsylvania
41274,GAN,39.967,-105.14,1638.09,2010-03-09,20:30,2010-03-09,13:30,5,,,1/2 of sky,Orion,weather moving in waited for group of clouds to move by,by open space,United States - Colorado
41273,GAN,39.8308,-84.1954,268.69,2010-03-09,20:30,2010-03-09,15:30,-9999,,,over 1/2 of sky,Orion,,,United States - Ohio
41272,GAN,38.5093,-1.71694,538.06,2010-03-09,20:30,2010-03-09,21:30,6,,,clear,Orion,,,Spain
41271,GAN,38.4577,-81.5843,232.73,2010-03-09,20:30,2010-03-09,15:30,5,,,1/4 of sky,Orion,A bit hard to see.,"In Charleston, WV",United States - West Virginia
41270,GAN,37.453,-81.5621,454.52,2010-03-09,20:30,2010-03-09,15:30,3,,,1/2 of sky,Orion,,Dennie Hale. It ws somewhat clear.,United States - West Virginia
41269,GAN,37.4145,-81.5845,412.5,2010-03-09,20:30,2010-03-09,15:30,4,,,clear,Orion,"Rebekah Snow, pretty much clear",There was a street light in front of my house.,United States - West Virginia
41268,GAN,37.4142,-81.5835,414.26,2010-03-09,20:30,2010-03-09,15:30,3,,,clear,Orion,,Breanna Burbett-You could see it pretty good.,United States - West Virginia
41267,GAN,36.2224,6.38221,668.83,2010-03-09,20:30,2010-03-09,21:30,-9999,,,over 1/2 of sky,Orion,"South-west and west are hidden by a tower, but my south is very visible. In connection with the light, I am far from the lights of the city, and the light of the district is weak and does not disturb.",CONSTANTINE. ALGERIA,Algeria
41266,GAN,36.1755,-115.077,540.98,2010-03-09,20:30,2010-03-09,12:30,3,,,clear,Orion,,,United States - Nevada
41265,GAN,35.5304,-81.2399,260.18,2010-03-09,20:30,2010-03-09,15:30,5,,,1/4 of sky,Orion,,sercurtiy light in backyard and another in neighbors yard,United States - North Carolina
41264,GAN,35.4955,-81.2097,309.84,2010-03-09,20:30,2010-03-09,15:30,4,,,clear,Orion,,,United States - North Carolina
41263,GAN,35.48,-81.23,269.54,2010-03-09,20:30,2010-03-09,15:30,3,,,1/2 of sky,Orion,,street light within 100 or 200 meters,United States - North Carolina
41262,GAN,35.2936,-111.753,2379.64,2010-03-09,20:30,2010-03-09,13:30,-9999,,,over 1/2 of sky,Orion,"i wasnt able to see anything, cloudy skies, and snow everywhere.",there is a lamppost outside my window.,United States - Arizona
41261,GAN,35.2501,-111.543,2034.59,2010-03-09,20:30,2010-03-09,13:30,-9999,,,1/2 of sky,Orion,very cloudy with a chance of meat balls. half of the sky was covered,i found that i could not see orions belt. no street lights around me.,United States - Arizona
41260,GAN,35.2343,-111.571,2092.31,2010-03-09,20:30,2010-03-09,13:30,-9999,,,over 1/2 of sky,Orion,snowing and cloudy.,It was cloudy,United States - Arizona
41259,GAN,35.2313,-111.572,2086.82,2010-03-09,20:30,2010-03-09,13:30,-9999,,,over 1/2 of sky,Orion,The sky was covered completely with clouds. I could not see the stars because the sky was covered.,I could not see the stars. It was very cloudy. there was no light poles at all around me.,United States - Arizona
41258,GAN,35.2201,-111.606,2111.04,2010-03-09,20:30,2010-03-09,13:30,-9999,,,over 1/2 of sky,Orion,It was cloudy outside. I could not see any stars.,There were some lights out. I was on my lawn. I wasnt near a street light.,United States - Arizona
41257,GAN,35.2149,-111.612,2102.74,2010-03-09,20:30,2010-03-09,13:30,-9999,,,over 1/2 of sky,Orion,cloudy and foggy,"lights, trees ,three intersections",United States - Arizona
41256,GAN,35.2049,-111.578,2061.54,2010-03-09,20:30,2010-03-09,13:30,-9999,,,over 1/2 of sky,Orion,very cloudy and snowy and snow flakes were falling you could not see the stars,i was less than 50 feet away from a street light,United States - Arizona
41255,GAN,35.1889,-111.579,2111.49,2010-03-09,20:30,2010-03-09,13:30,-9999,,,over 1/2 of sky,Orion,cloudy because it was snowing.,lots of trees,United States - Arizona
41254,GAN,35.1698,-111.673,2115.98,2010-03-09,20:30,2010-03-09,13:30,-9999,,,over 1/2 of sky,Orion,Very cloudy and snowy.,NO streets lights. House lights were on but thats about it. CLoudy and Snowy all night.,United States - Arizona
41253,GAN,35.1594,-111.673,2116.3,2010-03-09,20:30,2010-03-09,13:30,-9999,,,over 1/2 of sky,Orion,partly cloudy with dark skys,one street light,United States - Arizona
41252,GAN,35.1015,-111.687,2087.11,2010-03-09,20:30,2010-03-09,13:30,-9999,,,over 1/2 of sky,Orion,It was cloudy out and snowing.,It was cloudy all night.,United States - Arizona
41251,GAN,35.1008,-92.4446,99.0,2010-03-09,20:30,2010-03-09,14:30,2,,,clear,Orion,,Hendrix College campus,United States - Arkansas
41250,GAN,32.2423,-110.943,744.72,2010-03-09,20:30,2010-03-09,13:30,4,,,clear,Orion,,"Urban, street and security lights near",United States - Arizona
41249,GAN,29.1,75.46,209.43,2010-03-09,21:30,2010-03-10,03:00,4,,,clear,Orion,the sky is clear,,India
41248,GAN,19.7019,-101.189,1920.11,2010-03-09,20:30,2010-03-09,14:30,3,,,clear,Orion,"no hubo interferencias, el cielo estuvo despejado","estamos en una plaza iluminada,con faroles iluminando y mucho transporte circulando a nuestro alrededor",Mexico
41247,GAN,18.4333,-66.2729,9.81,2010-03-09,20:30,2010-03-09,16:30,-9999,,,over 1/2 of sky,Orion,Mucha neblina. ASSTA,,Puerto Rico
41246,GAN,18.3991,-66.179,73.43,2010-03-09,20:30,2010-03-09,16:30,-9999,,,over 1/2 of sky,Orion,assta #10 9-1,,Puerto Rico
41245,GAN,18.3879,-66.2517,26.42,2010-03-09,20:30,2010-03-09,16:30,-9999,,,1/2 of sky,Orion,,,Puerto Rico
41244,GAN,18.3878,-66.2037,59.42,2010-03-09,20:30,2010-03-09,16:30,1,,,over 1/2 of sky,Orion,,ASTA,Puerto Rico
41243,GAN,18.219,-65.5928,-13.4,2010-03-09,20:30,2010-03-09,16:30,4,,,1/4 of sky,Orion,Se vio bastante bien y la noche estubo fabulosa,muchos focos,Puerto Rico
41242,GAN,18.1912,-66.0017,290.12,2010-03-09,20:30,2010-03-09,16:30,-9999,,,1/4 of sky,Orion,lloviendo mucho,rural,Puerto Rico
41241,GAN,14.5431,-90.5494,1381.21,2010-03-09,20:30,2010-03-09,14:30,3,,,over 1/2 of sky,Orion,"el zenit y la parte de orion despejada, el resto del cielo cubierto de nubes y estas en movimiento","farol al sur, dos faroles al oeste y dos al este todos los faroles de mercurio",Guatemala
41240,GAN,42.4805,-83.4955,288.91,2010-03-09,20:29,2010-03-09,15:29,3,,,clear,Orion,,,United States - Michigan
41239,GAN,32.4079,-111.005,823.68,2010-03-09,20:29,2010-03-09,13:29,4,,,clear,Orion,,,United States - Arizona
41238,GAN,50.0464,15.7481,218.0,2010-03-09,20:28,2010-03-09,21:28,4,,,clear,Orion,,,Czech Republic
41237,GAN,42.4752,-83.4676,277.06,2010-03-09,20:28,2010-03-09,15:28,1,,,over 1/2 of sky,Orion,,,United States - Michigan
41236,GAN,40.7808,-73.904,3.0,2010-03-09,20:28,2010-03-09,15:28,1,,,clear,Orion,,,United States - New York
41235,GAN,38.4297,-82.3729,166.9,2010-03-09,20:28,2010-03-09,15:28,-9999,,,over 1/2 of sky,Orion,No stars,,United States - West Virginia
41234,GAN,53.4559,18.4603,82.8,2010-03-09,20:27,2010-03-09,21:27,5,,,1/4 of sky,Orion,,,Poland
41233,GAN,45.2878,4.18306,650.39,2010-03-09,20:27,2010-03-09,21:27,3,,,1/4 of sky,Orion,,clairages publics visible moins de 50 mtres.,France
41232,GAN,44.9832,-85.7343,193.7,2010-03-09,20:27,2010-03-09,15:27,3,,,clear,Orion,,,United States - Michigan
41231,GAN,42.467,-83.4649,268.3,2010-03-09,20:27,2010-03-09,15:27,2,,,1/2 of sky,Orion,ton of clods,,United States - Michigan
41230,GAN,27.5034,-109.933,43.0,2010-03-09,20:27,2010-03-09,13:27,3,16.73,,clear,Orion,,,Mexico
41229,GAN,40.5994,-79.1546,386.77,2010-03-09,20:26,2010-03-09,15:26,2,,,1/2 of sky,Orion,"Harvey, PHSC 117, Clarion Univ. Sneibrun",Residenyial Neighborhood,United States - Pennsylvania
41228,GAN,50.0903,14.4826,273.49,2010-03-09,20:25,2010-03-09,21:25,3,,,clear,Orion,,"in a small park, no lights at a close distance",Czech Republic
41227,GAN,42.2354,-83.6456,244.51,2010-03-09,20:25,2010-03-09,15:25,5,19.84,,over 1/2 of sky,Orion,The west is completely obscurred by cloud. Overhead and to the SE is clear.,,United States - Michigan
41226,GAN,39.7431,-75.0531,41.2,2010-03-09,20:25,2010-03-09,15:25,4,18.24,,clear,Orion,,,United States - New Jersey
41225,GAN,35.4397,-77.473,12.02,2010-03-09,20:25,2010-03-09,15:25,2,,,1/2 of sky,Orion,Very hazy sky tonight.,,United States - North Carolina
41224,GAN,32.8254,-109.708,895.47,2010-03-09,20:25,2010-03-09,13:25,-9999,,,over 1/2 of sky,Orion,"48Deg F, stormy","Rain, heavy wind.",United States - Arizona
41223,GAN,30.0604,-95.3955,33.71,2010-03-09,20:25,2010-03-09,14:25,2,,,clear,Orion,,,United States - Texas
41222,GAN,45.8233,4.67472,319.07,2010-03-09,20:24,2010-03-09,21:24,1,,,1/4 of sky,Orion,with hitgh cirrus,lentilly little town with public litgh,France
41221,GAN,18.2049,-66.0033,189.8,2010-03-09,20:24,2010-03-09,16:24,-9999,,,1/2 of sky,Orion,nublado,urbana,Puerto Rico
41220,GAN,50.0442,15.7611,219.53,2010-03-09,20:23,2010-03-09,21:23,4,,,clear,Orion,,,Czech Republic
41219,GAN,34.1928,-79.8383,39.25,2010-03-09,20:22,2010-03-09,15:22,2,,,clear,Orion,,,United States - South Carolina
41218,GAN,42.488,-74.3394,592.01,2010-03-09,20:21,2010-03-09,15:21,4,,,clear,Orion,,,United States - New York
41217,GAN,40.6617,-80.7071,368.69,2010-03-09,20:21,2010-03-09,15:21,1,,,clear,Orion,"Tonight there were no clouds, but I didn't see many stars.",There are three street lights near my house along with tons across the bridge.,United States - Ohio
41216,GAN,40.1753,-75.549,65.35,2010-03-09,20:21,2010-03-09,15:21,4,,,clear,Orion,,Dark backyard,United States - Pennsylvania
41215,GAN,52.608,-1.66062,82.57,2010-03-09,20:20,2010-03-09,20:20,-9999,,,over 1/2 of sky,Orion,,,United Kingdom
41214,GAN,51.6413,15.1156,162.97,2010-03-09,20:20,2010-03-09,21:20,5,,,clear,Orion,zzielonaa i ulek,"Delikatne swiatlo zakladu przemyslowego, nie bezposrednio, ale zasloniete nasypem.",Poland
41213,GAN,50.0483,15.7664,219.52,2010-03-09,20:20,2010-03-09,21:20,4,,,clear,Orion,,,Czech Republic
41212,GAN,47.6844,-122.322,88.34,2010-03-09,20:20,2010-03-09,12:20,4,,,1/4 of sky,Orion,Clouds coming in.,"Seattle, next to I-5",United States - Washington
41211,GAN,44.8252,-63.6823,93.14,2010-03-09,20:20,2010-03-09,16:20,3,,,1/4 of sky,Orion,,,Canada
41210,GAN,41.9749,-78.6395,461.92,2010-03-09,20:20,2010-03-09,15:20,4,,,1/4 of sky,Orion,"Eric Westerburg, Cora Sneibrun, Exploring Physical Science Physics and Astronomy, Clarion University","Residential Neighborhood, few lights just outside of small city of Bradford PA",United States - Pennsylvania
41209,GAN,41.1678,-8.61925,110.64,2010-03-09,20:20,2010-03-09,20:20,3,17.65,,clear,Orion,"Clear sky. ""Orion Stars Not Visible"" option was chosen because only SQM-L data is being submitted. SQM-L pointed to zenith.",Sport facilities 300m away with strong lights on.,Portugal
41208,GAN,40.7813,-73.9132,15.76,2010-03-09,20:20,2010-03-09,15:20,1,,,1/2 of sky,Orion,,,United States - New York
41207,GAN,40.7702,-73.9338,3.23,2010-03-09,20:20,2010-03-09,15:20,3,,,clear,Orion,,,United States - New York
41206,GAN,39.943,-77.6564,189.15,2010-03-09,20:20,2010-03-09,15:20,3,,,clear,Orion,,,United States - Pennsylvania
41205,GAN,35.5268,-81.2584,278.73,2010-03-09,20:20,2010-03-09,15:20,5,,,1/2 of sky,Orion,,night light is always on,United States - North Carolina
41204,GAN,35.4707,-81.2467,250.98,2010-03-09,20:20,2010-03-09,15:20,2,,,1/2 of sky,Orion,,,United States - North Carolina
41203,GAN,18.3646,-66.0209,85.28,2010-03-09,20:20,2010-03-09,16:20,-9999,,,1/2 of sky,Orion,cloudy day,,Puerto Rico
41202,GAN,18.3644,66.0169,-3256.51,2010-03-09,20:20,2010-03-09,20:20,-9999,,,over 1/2 of sky,Orion,The whole sky was covered with clouds,,None
41201,GAN,-7.22295,-39.3201,438.57,2010-03-09,20:20,2010-03-09,17:20,5,,,clear,Orion,,The observations were made near a school. twenty-two students participated in the observations.,Brazil
41200,GAN,54.6267,-1.288,19.9,2010-03-09,20:19,2010-03-09,20:19,3,,,clear,Orion,,Edge of a medium sized town near heavy industry.,United Kingdom
41199,GAN,40.7778,-73.9106,17.8,2010-03-09,20:19,2010-03-09,15:19,3,,,1/4 of sky,Orion,,,United States - New York
41198,GAN,18.3662,-66.0182,71.99,2010-03-09,20:19,2010-03-09,16:19,3,,,clear,Orion,"Primero el cielo estaba nublado, pero despues las nubes se despejaron.",,Puerto Rico
41197,GAN,33.7158,-112.199,425.49,2010-03-09,20:18,2010-03-09,13:18,3,16.95,,over 1/2 of sky,Orion,,,United States - Arizona
41196,GAN,42.516,-73.6795,105.81,2010-03-09,20:17,2010-03-09,15:17,4,,,clear,Orion,,,United States - New York
41195,GAN,41.9755,-72.6494,42.19,2010-03-09,20:17,2010-03-09,15:17,4,,,clear,Orion,,Street light 50 meters from position,United States - Connecticut
41194,GAN,40.7846,-74.861,268.12,2010-03-09,20:17,2010-03-09,15:17,3,,,clear,Orion,,,United States - New Jersey
